Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2024-09-02T19:31:00Z,2024-09-02T21:50:58Z,-66.43706855,43.56336978,-66.43836538,43.23748226,36.289529585,Actual,3,GB,36.289529585,2024-09-02T19:31:00Z,2024-09-02T21:50:58Z,139.96666666666667,8.399742699274398,2024,2024-09-02
BP,T02,2024-09-02T22:33:55Z,2024-09-03T00:32:00Z,-66.29571547,43.23688188,-66.29620937,43.56556951,36.55253211,Actual,3,GB,36.55253211,2024-09-02T22:33:55Z,2024-09-03T00:32:00Z,118.08333333333333,10.028549614213466,2024,2024-09-02
LB,T01,2024-09-02T19:27:57Z,2024-09-02T22:07:47Z,-66.380725,43.56558167,-66.38089406,43.23439823,38.279046966,Actual,3,GB,38.279046966,2024-09-02T19:27:57Z,2024-09-02T22:07:47Z,159.83333333333331,7.758951267402446,2024,2024-09-02
LB,T02,2024-09-02T22:54:27Z,2024-09-03T01:14:17Z,-66.24018854,43.23404753,-66.24001532,43.56561902,37.80106824,Actual,3,GB,37.80106824,2024-09-02T22:54:27Z,2024-09-03T01:14:17Z,139.83333333333334,8.757953335833324,2024,2024-09-02
LJ,T01,2024-09-02T19:36:22Z,2024-09-02T21:57:48Z,-66.46520578,43.56454006,-66.46545847,43.23486335,36.675719374,Actual,3,GB,36.675719374,2024-09-02T19:36:22Z,2024-09-02T21:57:48Z,141.43333333333334,8.401099498934263,2024,2024-09-02
LJ,T02,2024-09-02T22:39:14Z,2024-09-03T00:52:36Z,-66.32439284,43.23311,-66.32449903,43.56457813,36.85939664,Actual,3,GB,36.85939664,2024-09-02T22:39:14Z,2024-09-03T00:52:36Z,133.36666666666667,8.953857731154411,2024,2024-09-02
LM,T01,2024-09-02T19:21:07Z,2024-09-02T21:45:49Z,-66.40706833,43.56876,-66.40900223,43.23300201,38.21744753,Actual,3,GB,38.21744753,2024-09-02T19:21:07Z,2024-09-02T21:45:49Z,144.7,8.55662326730191,2024,2024-09-02
LM,T02,2024-09-02T22:21:40Z,2024-09-03T00:41:55Z,-66.26992493,43.236254,-66.26806334,43.56601175,37.33482129,Actual,3,GB,37.33482129,2024-09-02T22:21:40Z,2024-09-03T00:41:55Z,140.25,8.62423280051736,2024,2024-09-02
MS,T01,2024-09-02T19:31:38Z,2024-09-02T22:02:41Z,-66.49395923,43.5660909,-66.493385,43.23426924,39.856441522,Actual,3,GB,39.856441522,2024-09-02T19:31:38Z,2024-09-02T22:02:41Z,151.05,8.548443703864557,2024,2024-09-02
MS,T02,2024-09-02T22:48:35Z,2024-09-03T00:57:08Z,-66.35192541,43.23509844,-66.35259567,43.56551065,38.69143873,Actual,3,GB,38.69143873,2024-09-02T22:48:35Z,2024-09-03T00:57:08Z,128.55,9.751065248401815,2024,2024-09-02
BP,T03,2024-09-03T01:06:07Z,2024-09-03T02:55:38Z,-66.20638851,43.50330698,-66.20375376,43.24691955,28.5269414,Actual,3,GB,28.5269414,2024-09-03T01:06:07Z,2024-09-03T02:55:38Z,109.51666666666667,8.43886923922934,2024,2024-09-03
BP,T04,2024-09-03T03:11:13Z,2024-09-03T05:06:42Z,-66.14943814,43.24818797,-66.15209167,43.50113008,28.250733,Actual,3,GB,28.250733,2024-09-03T03:11:13Z,2024-09-03T05:06:42Z,115.48333333333333,7.925372324248809,2024,2024-09-03
LB,T03,2024-09-03T01:47:41Z,2024-09-03T03:30:29Z,-66.18323001,43.50153104,-66.18291469,43.24462217,29.34811153,Actual,3,GB,29.34811153,2024-09-03T01:47:41Z,2024-09-03T03:30:29Z,102.8,9.249032606432428,2024,2024-09-03
LB,T04,2024-09-03T03:46:46Z,2024-09-03T05:52:53Z,-66.12533004,43.24857162,-66.12514427,43.50102931,29.4427957,Actual,3,GB,29.4427957,2024-09-03T03:46:46Z,2024-09-03T05:52:53Z,126.11666666666666,7.563378352515925,2024,2024-09-03
LJ,T03,2024-09-03T01:30:40Z,2024-09-03T03:15:16Z,-66.21812632,43.50234506,-66.21823343,43.24676138,28.41957449,Actual,3,GB,28.41957449,2024-09-03T01:30:40Z,2024-09-03T03:15:16Z,104.60000000000001,8.802279425851115,2024,2024-09-03
LJ,T04,2024-09-03T03:30:28Z,2024-09-03T05:27:40Z,-66.15996892,43.24799537,-66.16000577,43.50560472,28.6624212,Actual,3,GB,28.6624212,2024-09-03T03:30:28Z,2024-09-03T05:27:40Z,117.2,7.923088854580205,2024,2024-09-03
LM,T03,2024-09-03T01:11:02Z,2024-09-03T03:00:44Z,-66.19562901,43.50258205,-66.19266296,43.24903955,28.76726204,Actual,3,GB,28.76726204,2024-09-03T01:11:02Z,2024-09-03T03:00:44Z,109.7,8.495739082928228,2024,2024-09-03
LM,T04,2024-09-03T03:15:16Z,2024-09-03T05:05:17Z,-66.13681227,43.24592037,-66.13749838,43.50269271,29.1818324,Actual,3,GB,29.1818324,2024-09-03T03:15:16Z,2024-09-03T05:05:17Z,110.01666666666667,8.59336662511983,2024,2024-09-03
MS,T03,2024-09-03T01:39:29Z,2024-09-03T03:21:28Z,-66.22907681,43.50037407,-66.23004924,43.24802492,29.7674879,Actual,3,GB,29.7674879,2024-09-03T01:39:29Z,2024-09-03T03:21:28Z,101.98333333333333,9.456321895658768,2024,2024-09-03
MS,T04,2024-09-03T03:37:56Z,2024-09-03T05:42:26Z,-66.17061875,43.24859709,-66.17161911,43.50096873,31.0525317,Actual,3,GB,31.0525317,2024-09-03T03:37:56Z,2024-09-03T05:42:26Z,124.50000000000001,8.080475665291566,2024,2024-09-03
Morning Star,NA,NA,NA,-66.49333333,43.56666667,-66.49333333,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Lady Janice,NA,NA,NA,-66.46518519,43.56666667,-66.46518519,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Brunswick Provider,NA,NA,NA,-66.43703704,43.56666667,-66.43703704,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Lady Melissa,NA,NA,NA,-66.40888889,43.56666667,-66.40888889,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Leroy and Barry,NA,NA,NA,-66.38074074,43.56666667,-66.38074074,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Morning Star,NA,NA,NA,-66.35259259,43.56666667,-66.35259259,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Lady Janice,NA,NA,NA,-66.32444444,43.56666667,-66.32444444,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Brunswick Provider,NA,NA,NA,-66.2962963,43.56666667,-66.2962963,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Lady Melissa,NA,NA,NA,-66.26814815,43.56666667,-66.26814815,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Leroy and Barry,NA,NA,NA,-66.24,43.56666667,-66.24,43.23333333,NA,Plan,3,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
Morning Star,NA,NA,NA,-66.23,43.502,-66.23,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Lady Janice,NA,NA,NA,-66.21833333,43.502,-66.21833333,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Brunswick Provider,NA,NA,NA,-66.20666667,43.502,-66.20666667,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Lady Melissa,NA,NA,NA,-66.195,43.502,-66.195,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Leroy and Barry,NA,NA,NA,-66.18333333,43.502,-66.18333333,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Morning Star,NA,NA,NA,-66.17166667,43.502,-66.17166667,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Lady Janice,NA,NA,NA,-66.16,43.502,-66.16,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Brunswick Provider,NA,NA,NA,-66.14833333,43.502,-66.14833333,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Lady Melissa,NA,NA,NA,-66.13666667,43.502,-66.13666667,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
Leroy and Barry,NA,NA,NA,-66.125,43.502,-66.125,43.2475,NA,Plan,3,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
