Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2024-08-18T19:43:44Z,2024-08-18T22:03:05Z,-66.49310724,43.56023855,-66.49292206,43.23680312,36.056811289,Actual,2,GB,36.056811289,2024-08-18T19:43:44Z,2024-08-18T22:03:05Z,139.35,8.3828097184559,2024,2024-08-18
BP,T02,2024-08-18T22:42:29Z,2024-08-19T01:01:56Z,-66.35703018,43.2354023,-66.35706333,43.55957569,36.16617357,Actual,2,GB,36.16617357,2024-08-18T22:42:29Z,2024-08-19T01:01:56Z,139.45,8.4022056689744,2024,2024-08-18
FM,T01,2024-08-18T20:56:47Z,2024-08-18T23:24:05Z,-66.42418751,43.56523803,-66.42424743,43.23390244,38.264877227,Actual,2,GB,38.264877227,2024-08-18T20:56:47Z,2024-08-18T23:24:05Z,147.3,8.41602160544599,2024,2024-08-18
FM,T02,2024-08-19T00:07:58Z,2024-08-19T02:30:34Z,-66.28422131,43.24169361,-66.28532806,43.5651369,36.92017827,Actual,2,GB,36.92017827,2024-08-19T00:07:58Z,2024-08-19T02:30:34Z,142.6,8.3879054848476855,2024,2024-08-19
LB,T01,2024-08-18T19:49:58Z,2024-08-18T22:35:35Z,-66.44753938,43.56511022,-66.44733333,43.23323413,38.435098061,Actual,2,GB,38.435098061,2024-08-18T19:49:58Z,2024-08-18T22:35:35Z,165.61666666666665,7.518534871177845,2024,2024-08-18
LB,T02,2024-08-18T23:19:33Z,2024-08-19T01:47:02Z,-66.3092842,43.23278336,-66.30905892,43.565796,37.94021145,Actual,2,GB,37.94021145,2024-08-18T23:19:33Z,2024-08-19T01:47:02Z,147.48333333333335,8.334241227818737,2024,2024-08-18
LJ,T01,2024-08-18T20:17:46Z,2024-08-18T22:43:20Z,-66.46956391,43.56717598,-66.47020641,43.23310483,37.182308519,Actual,2,GB,37.182308519,2024-08-18T20:17:46Z,2024-08-18T22:43:20Z,145.56666666666666,8.275298670892257,2024,2024-08-18
LJ,T02,2024-08-18T23:22:24Z,2024-08-19T01:41:09Z,-66.33233383,43.23379157,-66.33219723,43.56532805,36.89474371,Actual,2,GB,36.89474371,2024-08-18T23:22:24Z,2024-08-19T01:41:09Z,138.75,8.614712145735306,2024,2024-08-18
LM,T01,2024-08-18T19:36:54Z,2024-08-18T22:04:21Z,-66.37835,43.56772833,-66.37900421,43.23555124,37.79541806,Actual,2,GB,37.79541806,2024-08-18T19:36:54Z,2024-08-18T22:04:21Z,147.45,8.304311680993603,2024,2024-08-18
LM,T02,2024-08-18T22:40:06Z,2024-08-19T01:04:34Z,-66.24062478,43.2320216,-66.23989,43.56576418,37.65434881,Actual,2,GB,37.65434881,2024-08-18T22:40:06Z,2024-08-19T01:04:34Z,144.46666666666664,8.444165827276237,2024,2024-08-18
