Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
BP,T01,2025-07-14 19:25:39,2025-07-14 22:12:20,-65.24344232,45.05965458,-64.71810152,45.23465162,45.73653095
BP,T02,2025-07-14 22:47:00,2025-07-15 01:05:42,-64.79799347,45.28799025,-65.21051434,45.14564496,36.09669183
FM,T01,2025-07-14 21:50:25,2025-07-14 23:05:08,-65.05706954,45.24874495,-64.83363763,45.3167656,19.240207502
FM,T02,2025-07-14 23:12:37,2025-07-15 00:17:06,-64.851337,45.32432173,-65.04645216,45.2658806,16.72100327
FM,T03,2025-07-15 00:21:29,2025-07-15 01:21:16,-65.05085688,45.2765385,-64.86762847,45.3322922,15.71221796
FM,T04,2025-07-15 01:29:23,2025-07-15 02:28:14,-64.88334768,45.33849507,-65.04548022,45.29050128,14.00789728
LB,T01,2025-07-14 19:28:09,2025-07-14 22:28:10,-65.24149167,45.09159,-64.74490904,45.25945951,43.820684907
LB,T02,2025-07-14 23:19:02,2025-07-15 02:14:16,-64.81735681,45.31227015,-65.23284473,45.16699676,37.51271153
LJ,T01,2025-07-14 19:51:59,2025-07-14 22:42:27,-65.23318333,45.07972333,-64.72866567,45.24923613,44.0384905
LJ,T02,2025-07-14 23:24:29,2025-07-15 01:57:45,-64.80865083,45.30120211,-65.23332241,45.15147748,37.34563192
LM,T01,2025-07-14 19:24:24,2025-07-14 22:29:16,-65.23496909,45.04987137,-64.69773444,45.23015607,47.118490609
LM,T02,2025-07-14 23:01:54,2025-07-15 01:46:26,-64.77169329,45.27812464,-65.23356502,45.12329478,40.61650273
MS,T01,2025-07-14 19:33:01,2025-07-14 22:46:39,-65.23532719,45.0352098,-64.68759343,45.21408452,48.922644376
MS,T02,2025-07-14 23:19:35,2025-07-15 02:31:34,-64.74895245,45.26709825,-65.1898928,45.12320064,41.26486192
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
