Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
C1,T01,2025-06-16 19:41:02,2025-06-16 20:56:31,-65.05119026,45.24901082,-64.83369592,45.31645395,19.285046902
C1,T02,2025-06-16 21:02:56,2025-06-16 22:08:30,-64.85073725,45.32401833,-65.0477172,45.26366833,17.28431163
C1,T03,2025-06-16 22:13:38,2025-06-16 23:15:15,-65.0525373,45.27532794,-64.86701807,45.33210219,16.32309699
C1,T04,2025-06-16 23:20:16,2025-06-17 00:19:43,-64.8780458,45.33866167,-65.05330154,45.28831413,15.17091818
FM,T01,2025-06-16 20:54:50,2025-06-16 23:57:07,-65.24996833,45.06726167,-64.72236869,45.2434357,46.70395135
FM,T02,2025-06-17 00:29:31,2025-06-17 02:48:05,-64.80376053,45.29808057,-65.2182545,45.15354559,36.52111117
LB,T01,2025-06-16 19:32:20,2025-06-16 23:01:29,-65.23896667,45.03408,-64.6876358,45.21422565,48.5595428
LB,T02,2025-06-16 23:33:34,2025-06-17 02:33:02,-64.76040599,45.27070743,-65.2116645,45.1179973,39.85249659
LJ,T01,2025-06-16 19:37:07,2025-06-16 22:34:46,-65.23122501,45.09236611,-64.74414382,45.25652949,42.634259093
LJ,T02,2025-06-16 23:08:15,2025-06-17 01:30:14,-64.8247967,45.31121977,-65.23086375,45.16762374,36.15046151
LM,T01,2025-06-16 19:44:06,2025-06-16 20:21:27,-64.66679987,45.2312617,-64.55181557,45.26351293,9.757710875
LM,T02,2025-06-16 20:28:57,2025-06-16 21:21:02,-64.5515191,45.28473355,-64.7148391,45.24102754,13.77842694
LM,T03,2025-06-16 21:30:25,2025-06-16 22:32:16,-64.73581197,45.25478413,-64.5499368,45.30778646,15.84502257
LM,T04,2025-06-16 22:38:49,2025-06-16 23:48:10,-64.55271594,45.32721167,-64.76017,45.26783,17.68140432
MS,T01,2025-06-16 19:45:15,2025-06-16 23:11:33,-65.22440985,45.05792246,-64.70175878,45.22978113,48.09935904
MS,T02,2025-06-16 23:51:40,2025-06-17 02:43:26,-64.78535319,45.28346614,-65.19910366,45.14134077,39.49976641
