Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.149359257,12.15314541,37096.17139,49923.32545,32.04963202,1493.829227,1024.271266
0.45,0.4480786,12.16775253,37096.97995,49904.79303,32.03776755,1493.870097,1024.260687
0.75,0.746796969,12.13770163,37086.64523,49931.26069,32.05347389,1493.790744,1024.279833
1.05,1.045509396,12.12215489,37096.6762,49965.68264,32.07633782,1493.769623,1024.301819
1.35,1.344216493,12.09926768,37088.88822,49986.01123,32.08837764,1493.710389,1024.316778
1.65,1.642916213,12.0426496,37070.77092,50037.95803,32.11949222,1493.557985,1024.352805
1.95,1.941605289,11.97697763,37044.08674,50090.74445,32.15021013,1493.373703,1024.390179
2.25,2.240281093,11.87522572,36998.46801,50167.10716,32.19387293,1493.080106,1024.444223
2.55,2.538954436,11.80212262,36864.75464,50085.09295,32.12743732,1492.753103,1024.407456
2.85,2.83763175,11.79571578,36868.99203,50099.57172,32.13695929,1492.747277,1024.417376
3.15,3.136306453,11.78198644,36862.85286,50109.92666,32.14275458,1492.711661,1024.425746
3.45,3.434970833,11.73087587,36886.54891,50211.91033,32.20989722,1492.620016,1024.48859
3.75,3.733623132,11.61793594,36783.83302,50226.52435,32.20792354,1492.230891,1024.509014
4.05,4.032273591,11.55259456,36698.45171,50199.51681,32.18137137,1491.976875,1024.501604
4.35,4.33092178,11.53112015,36703.36395,50235.74941,32.20471109,1491.935061,1024.524978
4.65,4.629561298,11.37716211,36576.04763,50273.36591,32.21424287,1491.414489,1024.561486
4.95,4.928197303,11.20961888,36370.41152,50222.03028,32.15856248,1490.765792,1024.549475
5.25,5.226831798,11.11347511,36290.87549,50245.61522,32.16417506,1490.439634,1024.572229
5.55,5.525467938,11.06084442,36186.58016,50174.33831,32.10724217,1490.190744,1024.538588
5.85,5.824098592,10.95915137,36164.84607,50286.01162,32.17467217,1489.918156,1024.610257
6.15,6.122711631,10.89409651,36155.12952,50363.61552,32.22205482,1489.750272,1024.659859
6.45,6.421318138,10.85694334,36106.43891,50347.90413,32.20633772,1489.604776,1024.655465
6.75,6.719923676,10.71473571,35961.69256,50345.73523,32.18760391,1489.082687,1024.666904
7.05,7.018524612,10.69953681,35969.7285,50378.42465,32.20886574,1489.059284,1024.687441
7.35,7.317127139,10.69166388,35919.29064,50318.87944,32.16547572,1488.98382,1024.656375
7.65,7.615743259,10.68432567,35829.74935,50203.76409,32.08269321,1488.862662,1024.594545
7.95,7.914363241,10.62547041,35809.17311,50257.82494,32.11381714,1488.695688,1024.630256
8.25,8.212971575,10.5953558,35831.75128,50332.05945,32.16272865,1488.652436,1024.674871
8.55,8.511571495,10.55037427,35797.86252,50348.08108,32.16845754,1488.503873,1024.688394
8.85,8.810167615,10.50962537,35767.93136,50363.71264,32.1744021,1488.370515,1024.701344
9.15,9.108759813,10.50837594,35783.36578,50387.21828,32.19080748,1488.390836,1024.715696
9.45,9.407349734,10.50109496,35775.86217,50386.98413,32.189612,1488.368313,1024.717367
9.75,9.705940616,10.50846967,35772.25386,50371.43841,32.17935998,1488.387188,1024.709483
10.05,10.00453345,10.52763089,35785.18794,50362.47428,32.17523499,1488.455561,1024.704359
10.35,10.30312885,10.52736613,35767.76595,50338.33049,32.15793352,1488.43862,1024.692288
10.65,10.6017274,10.52672834,35753.64132,50319.3553,32.14425657,1488.424731,1024.683104
10.95,10.90032584,10.52167764,35759.70534,50335.04569,32.15464416,1488.424196,1024.693417
11.25,11.19892012,10.51888049,35778.96837,50366.12623,32.1762356,1488.445262,1024.712073
11.55,11.49751115,10.50717466,35769.57852,50369.50823,32.17706153,1488.409385,1024.716074
11.85,11.79610185,10.48117246,35737.64439,50361.41975,32.16797118,1488.3104,1024.714785
12.15,12.09469366,10.49195869,35740.23328,50349.76176,32.16090494,1488.345335,1024.708803
12.45,12.39328652,10.49050479,35735.99504,50345.85342,32.15782274,1488.341343,1024.70801
12.75,12.69187957,10.48763072,35731.02878,50342.93366,32.15526637,1488.332911,1024.707869
13.05,12.99047246,10.48979321,35733.85683,50343.85043,32.15605697,1488.346531,1024.709476
13.35,13.28906525,10.49999118,35742.78857,50341.96823,32.15585547,1488.387665,1024.708941
13.65,13.58765653,10.49760839,35753.08486,50359.85025,32.16812577,1488.398933,1024.720265
13.95,13.88624606,10.48350759,35737.25558,50357.55764,32.16462327,1488.349233,1024.721301
14.25,14.18483679,10.4954951,35737.46412,50340.84469,32.15411779,1488.384298,1024.712434
14.55,14.48342934,10.4889354,35724.51641,50331.90768,32.14683448,1488.356974,1024.709239
14.85,14.78202187,10.48637626,35724.78415,50335.91467,32.1492335,1488.355664,1024.712904
15.15,15.08061261,10.49379945,35743.00579,50351.05615,32.16077207,1488.401093,1024.721986
15.45,15.37920068,10.48174819,35740.41585,50364.50805,32.16869833,1488.372546,1024.731575
15.75,15.67778694,10.47837618,35739.19825,50367.57893,32.17033154,1488.367402,1024.734782
16.05,15.9763715,10.47589404,35746.23474,50381.02029,32.17943584,1488.374481,1024.743657
16.35,16.27495591,10.47543386,35734.54588,50365.19923,32.16802122,1488.363954,1024.736204
16.65,16.57354088,10.4811084,35744.28758,50370.87226,32.17262412,1488.394746,1024.740182
16.95,16.87212629,10.47891313,35731.7792,50356.36107,32.16192416,1488.378882,1024.733581
17.25,17.17071575,10.49815039,35724.63019,50319.00226,32.13766481,1488.423219,1024.712765
17.55,17.46930654,10.47157147,35709.30296,50335.10144,32.14566903,1488.342825,1024.72489
17.85,17.76789362,10.46313328,35715.93692,50356.43162,32.15963052,1488.334482,1024.738563
18.15,18.06647905,10.4540945,35701.89604,50349.46815,32.15343686,1488.299586,1024.736636
18.45,18.36506592,10.46162229,35698.77643,50334.3814,32.1435387,1488.319466,1024.729005
18.75,18.66365478,10.47519756,35704.94492,50323.81408,32.13759711,1488.365758,1024.723425
19.05,18.96224343,10.47309843,35710.57329,50334.72528,32.14495193,1488.372088,1024.730872
19.35,19.26082818,10.44164156,35699.53918,50363.83418,32.16156866,1488.28461,1024.75053
19.65,19.55941025,10.43960217,35694.56436,50359.71368,32.15826248,1488.278243,1024.749661
19.95,19.85799351,10.44792653,35693.28509,50346.08308,32.14949908,1488.302355,1024.742779
20.25,20.15658007,10.43401442,35656.57321,50314.04682,32.12490794,1488.227726,1024.727347
20.55,20.4551664,10.41958557,35661.48958,50341.4834,32.14244627,1488.202239,1024.744822
20.85,20.75374892,10.41646252,35668.01105,50355.12939,32.15160984,1488.207087,1024.753851
21.15,21.05232979,10.42431037,35678.47583,50358.7444,32.15502673,1488.244258,1024.756541
21.45,21.35090973,10.43506218,35693.87679,50365.19565,32.16081785,1488.294692,1024.760585
21.75,21.64949114,10.43980018,35679.87645,50338.70997,32.14248732,1488.294389,1024.74686
22.05,21.94807567,10.42393666,35651.49606,50321.19439,32.12795472,1488.224938,1024.739594
22.35,22.24665902,10.40752595,35651.97548,50345.19432,32.1428037,1488.189085,1024.755309
22.65,22.54523921,10.40336126,35653.99468,50353.9684,32.14837932,1488.185854,1024.76172
22.95,22.84381819,10.38318851,35633.0848,50353.12857,32.1451287,1488.114569,1024.763969
23.25,23.14239572,10.3635406,35620.27297,50362.9902,32.1495293,1488.054398,1024.772087
23.55,23.44097156,10.35455117,35613.67358,50366.46258,32.1507336,1488.028554,1024.775907
23.85,23.73954682,10.34494269,35602.30134,50364.06714,32.14769682,1487.995341,1024.776527
24.15,24.0381214,10.34056851,35601.53613,50369.2182,32.15067083,1487.988186,1024.780945
24.45,24.33669508,10.34186709,35604.00389,50370.85874,32.15186965,1487.999231,1024.78302
24.75,24.63526761,10.34259479,35611.23954,50380.05804,32.15835768,1488.014638,1024.789313
25.05,24.93383873,10.33439833,35605.41262,50383.49923,32.15963651,1487.991713,1024.793056
25.35,25.23240775,10.33313873,35616.59343,50401.11735,32.17184504,1488.006923,1024.804143
25.65,25.53097754,10.31796546,35577.85358,50367.92623,32.14626092,1487.926388,1024.788131
25.95,25.82954996,10.29005116,35543.53769,50359.14729,32.13637651,1487.81909,1024.786499
26.25,26.1281195,10.26394883,35541.15309,50393.042,32.15696801,1487.755191,1024.808304
26.55,26.42668826,10.25035572,35504.12716,50359.95585,32.13165426,1487.680549,1024.792223
26.85,26.72525795,10.24658958,35511.28076,50375.48482,32.14205497,1487.684552,1024.802324
27.15,27.02382543,10.24111068,35510.63132,50382.39521,32.14612743,1487.674719,1024.80778
27.45,27.32239372,10.26123231,35517.46857,50363.33991,32.13505031,1487.738575,1024.797124
27.75,27.62097361,10.31397729,35486.0808,50243.6762,32.05676675,1487.838119,1024.728592
28.05,27.91956452,10.27079828,35428.56752,50223.65419,32.03699796,1487.663925,1024.72182
28.35,28.21814861,10.20119549,35419.76839,50310.46232,32.08953899,1487.482139,1024.775817
28.65,28.5167171,10.16846731,35450.4622,50400.92008,32.14932108,1487.441728,1024.829262
28.95,28.8152748,10.16467611,35471.51064,50436.28233,32.17376661,1487.462673,1024.850315
29.25,29.11383003,10.1925919,35495.8006,50430.78484,32.17332627,1487.567632,1024.846656
29.55,29.41238933,10.23513821,35510.21028,50390.33772,32.14996715,1487.697356,1024.822666
29.85,29.7109566,10.23610849,35471.05524,50333.38918,32.10959574,1487.656805,1024.792399
30.15,30.00952661,10.20720555,35452.93358,50348.97406,32.11682612,1487.566486,1024.804248
30.45,30.30809085,10.18205566,35459.6267,50394.47814,32.1457265,1487.515917,1024.832353
30.82917824,30.68545107,10.20212317,35467.36254,50376.73774,32.13556143,1487.582088,1024.822786
