Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2023-09-14T01:15:17Z,2023-09-14T03:36:39Z,-66.48014594,43.56352049,-66.47935756,43.23821416,36.224782330000004,Actual,4,GB,36.224782330000004,2023-09-14T01:15:17Z,2023-09-14T03:36:39Z,141.36666666666667,8.301719038475266,2023,2023-09-13
BP,T02,2023-09-14T04:18:30Z,2023-09-14T06:37:54Z,-66.34589178,43.23817691,-66.34291423,43.56495535,36.344902620000006,Actual,4,GB,36.344902620000006,2023-09-14T04:18:30Z,2023-09-14T06:37:54Z,139.4,8.44675699532052,2023,2023-09-14
C1,T01,2023-09-14T00:23:38Z,2023-09-14T02:46:42Z,-66.45145466,43.56908335,-66.44835709,43.23929311,39.550423486,Actual,4,GB,39.550423486,2023-09-14T00:23:38Z,2023-09-14T02:46:42Z,143.06666666666666,8.95616206768712,2023,2023-09-13
C1,T02,2023-09-14T03:28:28Z,2023-09-14T05:45:32Z,-66.31443848,43.23536819,-66.31401167,43.56437514,38.245625530000005,Actual,4,GB,38.245625530000005,2023-09-14T03:28:28Z,2023-09-14T05:45:32Z,137.06666666666666,9.0398074817893,2023,2023-09-13
FM,T01,2023-09-14T01:23:15Z,2023-09-14T03:47:50Z,-66.40422555,43.56551561,-66.40390941,43.23372845,38.210804812999996,Actual,4,GB,38.210804812999996,2023-09-14T01:23:15Z,2023-09-14T03:47:50Z,144.58333333333334,8.562039288495896,2023,2023-09-13
FM,T02,2023-09-14T04:29:49Z,2023-09-14T06:51:19Z,-66.27178752,43.23490371,-66.2697168,43.56796041,37.98560317,Actual,4,GB,37.98560317,2023-09-14T04:29:49Z,2023-09-14T06:51:19Z,141.5,8.697047687393733,2023,2023-09-14
LB,T01,2023-09-14T00:18:48Z,2023-09-14T03:05:35Z,-66.38947494,43.56585096,-66.38914245,43.23642594,38.261338622,Actual,4,GB,38.261338622,2023-09-14T00:18:48Z,2023-09-14T03:05:35Z,166.78333333333336,7.432189514039019,2023,2023-09-13
LB,T02,2023-09-14T03:56:29Z,2023-09-14T06:11:19Z,-66.25541833,43.2364593,-66.25503423,43.56595748,37.51174448999999,Actual,4,GB,37.51174448999999,2023-09-14T03:56:29Z,2023-09-14T06:11:19Z,134.83333333333334,9.013205118595991,2023,2023-09-13
LJ,T01,2023-09-14T00:22:52Z,2023-09-14T02:47:34Z,-66.46356667,43.56653528,-66.46341029,43.23295906,37.177781190000005,Actual,4,GB,37.177781190000005,2023-09-14T00:22:52Z,2023-09-14T02:47:34Z,144.7,8.323849134804147,2023,2023-09-13
LJ,T02,2023-09-14T03:29:52Z,2023-09-14T05:50:44Z,-66.32956377,43.23334372,-66.32946393,43.56380299,36.87036772000001,Actual,4,GB,36.87036772000001,2023-09-14T03:29:52Z,2023-09-14T05:50:44Z,140.86666666666667,8.47966109664515,2023,2023-09-13
LM,T01,2023-09-14T00:11:22Z,2023-09-14T02:37:56Z,-66.37302208,43.56657412,-66.3751651,43.23346114,37.833690388,Actual,4,GB,37.833690388,2023-09-14T00:11:22Z,2023-09-14T02:37:56Z,146.56666666666666,8.362820186924031,2023,2023-09-13
LM,T02,2023-09-14T03:18:27Z,2023-09-14T05:44:44Z,-66.24119347,43.22938378,-66.23891099,43.5670342,38.22324472,Actual,4,GB,38.22324472,2023-09-14T03:18:27Z,2023-09-14T05:44:44Z,146.28333333333333,8.465292470835683,2023,2023-09-13
MS,T01,2023-09-14T00:23:30Z,2023-09-14T03:05:49Z,-66.49327333,43.560623820000004,-66.49329601,43.23269924,39.092793484000005,Actual,4,GB,39.092793484000005,2023-09-14T00:23:30Z,2023-09-14T03:05:49Z,162.31666666666666,7.802663074847373,2023,2023-09-13
MS,T02,2023-09-14T03:53:50Z,2023-09-14T06:06:23Z,-66.35809405,43.23365319,-66.35919694,43.56692715,38.34398115,Actual,4,GB,38.34398115,2023-09-14T03:53:50Z,2023-09-14T06:06:23Z,132.54999999999998,9.371880336805734,2023,2023-09-13
