Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
BP,T01,2026-06-21 18:30:06,2026-06-21 21:33:24,-65.23272667,45.089785,-64.74592123,45.2561669,42.59936745
BP,T02,2026-06-21 21:36:29,2026-06-21 23:36:55,-64.75469102,45.26111823,-65.17091136,45.12018167,36.30733492
FM,T01,2026-06-21 19:54:13,2026-06-21 23:04:18,-65.22620182,45.06395808,-64.74461432,45.22200728,42.264562727
LB,T01,2026-06-21 18:28:19,2026-06-21 22:21:57,-65.23587912,45.07126748,-64.73653523,45.23774006,44.47011533
LB,T04,2026-06-22 00:33:54,2026-06-22 03:25:33,-64.7608207,45.26778933,-65.2312746,45.10792533,41.45633689
LJ,T01,2026-06-21 18:49:12,2026-06-21 21:41:21,-65.23213113,45.13146421,-64.78548002,45.28556184,39.177073296
LJ,T02,2026-06-21 21:46:20,2026-06-22 00:13:31,-64.79904002,45.29317361,-65.23523963,45.14358213,38.24837435
LJ,T03,2026-06-22 00:17:51,2026-06-22 02:40:47,-65.23588627,45.15334184,-64.81193372,45.30230816,37.39238467
LM,T01,2026-06-21 18:47:59,2026-06-21 22:02:55,-65.23307428,45.04836,-64.71234437,45.21921224,45.743341814
LM,T03,2026-06-21 23:42:43,2026-06-22 02:28:47,-64.75623296,45.28005497,-65.23229497,45.11944322,41.83608899
MS,T01,2026-06-21 19:42:53,2026-06-21 22:06:54,-65.23189262,45.16717055,-64.82842089,45.31025059,36.883899864
MS,T02,2026-06-21 22:10:29,2026-06-21 23:17:29,-64.8349313,45.31597217,-65.04705172,45.25089042,18.55611635
MS,T03,2026-06-21 23:24:23,2026-06-22 00:31:10,-65.0459871,45.26405597,-64.85144328,45.32397835,17.12273554
MS,T04,2026-06-22 00:38:54,2026-06-22 01:35:16,-64.86921864,45.33130487,-65.04912785,45.27640756,15.70043792
MS,T05,2026-06-22 01:42:01,2026-06-22 02:31:36,-65.04994493,45.28963337,-64.88730089,45.33873886,14.147597
FM,T02,2026-06-21 23:04:19,2026-06-22 00:13:33,-64.74455099,45.22201728,-64.55417034,45.28686278,16.79043165
FM,T03,2026-06-22 00:19:52,2026-06-22 01:22:20,-64.55505623,45.30586454,-64.73877346,45.25265712,15.74139766
LB,T02,2026-06-21 22:21:55,2026-06-21 23:35:32,-64.73657877,45.23771652,-64.56745776,45.29501227,14.97239715
LB,T03,2026-06-21 23:44:38,2026-06-22 00:33:55,-64.58778673,45.31512976,-64.76088375,45.26777041,14.68521618
LM,T02,2026-06-21 22:02:57,2026-06-21 22:54:05,-64.71226294,45.2192367,-64.5511396,45.26448624,13.72856378
