Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
BP,T01,2025-06-30 19:38:24,2025-06-30 22:34:00,-65.21399422,45.04143383,-64.67983498,45.21644928,46.375466322
BP,T02,2025-06-30 23:04:17,2025-07-01 01:38:59,-64.76031785,45.26837639,-65.22792229,45.11014196,40.8535154
C1,T01,2025-06-30 19:50:51,2025-06-30 22:50:54,-65.24604,45.06302667,-64.71358884,45.23685201,47.4012753
C1,T02,2025-06-30 23:17:55,2025-07-01 01:50:33,-64.79415344,45.28915833,-65.23360602,45.13806799,39.5931268
FM,T01,2025-06-30 20:57:32,2025-06-30 21:49:50,-64.69637276,45.22352514,-64.55083514,45.2636956,12.38271372
FM,T02,2025-06-30 21:57:38,2025-06-30 22:48:58,-64.55083979,45.28488245,-64.71185192,45.23972488,13.65886297
FM,T03,2025-06-30 22:57:34,2025-06-30 23:59:12,-64.73409077,45.25409593,-64.55256678,45.3062672,15.48422303
FM,T04,2025-07-01 00:07:22,2025-07-01 01:15:39,-64.55053627,45.32837872,-64.75803239,45.26840912,17.66899444
LB,T01,2025-06-30 19:37:32,2025-06-30 23:06:49,-65.24456833,45.07772,-64.72917354,45.24831559,45.411940454
LB,T02,2025-06-30 23:47:00,2025-07-01 02:35:27,-64.80948242,45.30109916,-65.23467319,45.1504974,37.95111441
LJ,T01,2025-06-30 19:40:48,2025-06-30 22:38:59,-65.23398963,45.09395849,-64.74746319,45.25778477,42.488447069
LJ,T02,2025-06-30 23:12:04,2025-07-01 01:33:12,-64.82569372,45.31200505,-65.23042223,45.16769422,36.10408196
LM,T01,2025-06-30 19:25:48,2025-06-30 22:36:41,-65.24570772,45.04811041,-64.70023058,45.22583585,47.603053493
LM,T02,2025-06-30 23:04:14,2025-07-01 01:47:28,-64.77469264,45.27962,-65.23474876,45.12280071,40.57234265
MS,T01,2025-06-30 19:41:52,2025-06-30 21:04:28,-65.04883188,45.25031627,-64.83808041,45.3151773,18.91851285
MS,T02,2025-06-30 21:11:14,2025-06-30 22:14:53,-64.850491,45.32358693,-65.04425682,45.26481644,16.96991626
MS,T03,2025-06-30 22:20:49,2025-06-30 23:16:56,-65.04611208,45.27730991,-64.87112367,45.3309297,15.31387155
MS,T04,2025-06-30 23:23:11,2025-07-01 00:24:03,-64.884054,45.33873452,-65.05149502,45.28815403,14.71130523
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
