id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,C1_T01,Transect,3091,37.88612,168,9003,445.658361,39650.77179,20231011, 19:54:09.9470,20231011, 22:21:24.9470,43.5662805,-66.40904892,43.23673456,-66.40734059,13.1.120.0,20231020, 16:19:50.9310,C1_Oct11_2023,2668647.936,-55.03295389,38,
2,2,C1_T02,Transect,3091,40.51137,11068,19739,51388.23822,90330.03212,20231011, 22:55:49.9470,20231012, 01:20:20.9480,43.2368196,-66.26707601,43.565955,-66.26824133,13.1.120.0,20231020, 16:19:50.9310,C1_Oct11_2023,2883817.843,-59.43325903,38,
3,3,C1_T03,Transect,3091,26.606316,21790,28388,102585.2006,132821.6895,20231012, 01:54:31.9470,20231012, 03:44:29.9470,43.50244806,-66.15106742,43.24579564,-66.15107505,13.1.120.0,20231020, 16:19:50.9310,C1_Oct11_2023,1396060.114,-52.97922464,38,
4,1,LB_T01,Transect,3092,40.056107,712,10491,1769.605142,40024.32123,20231011, 19:40:10.9240,20231011, 22:23:09.9240,43.56640667,-66.43719,43.234905,-66.43709833,13.1.120.0,20231020, 16:20:01.3810,LB_Oct11_2023,2748253.114,-53.51836635,38,
5,2,LB_T02,Transect,3092,36.136102,12910,21911,51917.92975,90012.49324,20231011, 23:04:51.9240,20231012, 01:34:52.9240,43.23388096,-66.29591479,43.56749734,-66.29605976,13.1.120.0,20231020, 16:20:01.3810,LB_Oct11_2023,2474621.986,-53.02757972,38,
6,3,LB_T03,Transect,3092,29.802443,24304,30820,102117.0829,131499.4982,20231012, 02:14:45.9230,20231012, 04:03:21.9230,43.50435949,-66.17819085,43.24696074,-66.17761564,13.1.120.0,20231020, 16:20:01.3810,LB_Oct11_2023,1545221.771,-48.26642706,38,
7,1,LJ_T01,Transect,3093,32.974627,157,8865,286.568377,37288.57951,20231011, 19:48:11.5350,20231011, 22:13:19.5350,43.56655472,-66.38089228,43.23395685,-66.38064419,13.1.120.0,20231020, 16:20:09.4880,LJ_Oct11_2023,2175387.69,-56.42193644,38,
8,2,LJ_T02,Transect,3093,38.202022,11052,19596,48751.11552,86083.04556,20231011, 22:49:46.5340,20231012, 01:12:10.5350,43.2326985,-66.2404965,43.56797268,-66.23924133,13.1.120.0,20231020, 16:20:09.4880,LJ_Oct11_2023,2526819.2,-56.76411003,38,
9,3,LJ_T03,Transect,3093,26.017411,21713,28305,98089.27535,126794.4564,20231012, 01:47:27.5350,20231012, 03:37:19.5350,43.50317576,-66.12513303,43.24512208,-66.12509808,13.1.120.0,20231020, 16:20:09.4880,LJ_Oct11_2023,1252307.01,-42.37261956,38,
10,1,MS_T01,Transect,3094,47.129216,416,9967,877.605413,39941.69509,20231011, 19:49:25.1880,20231011, 22:28:36.1900,43.56316576,-66.49334682,43.2371449,-66.49325371,13.1.120.0,20231020, 16:20:17.7980,MS_Oct11_2023,3298782.172,-42.9693117,38,
11,2,MS_T02,Transect,3094,31.868337,12466,20867,52270.94689,90448.44965,20231011, 23:10:15.2000,20231012, 01:30:16.1890,43.2369475,-66.35224717,43.56263128,-66.35263,13.1.120.0,20231020, 16:20:17.7980,MS_Oct11_2023,2175336.944,-51.10808846,38,
12,3,MS_T03,Transect,3094,36.104436,23063,29272,103089.7175,132297.3701,20231012, 02:06:52.2000,20231012, 03:50:21.1890,43.5009067,-66.2288476,43.2522022,-66.22996285,13.1.120.0,20231020, 16:20:17.7980,MS_Oct11_2023,1882108.41,-58.5202061,38,
13,1,SL_T01,Transect,3095,44.44781,52,8844,208.593679,40718.60271,20231011, 20:47:24.9910,20231011, 23:13:58.9910,43.56695485,-66.465385,43.23328601,-66.46513217,13.1.120.0,20231020, 16:20:25.2130,SL_Oct11_2023,3231245.447,-55.16545004,38,
14,2,SL_T02,Transect,3095,34.829591,11511,20343,52558.3214,91836.80429,20231011, 23:58:25.9910,20231012, 02:25:37.9920,43.23515145,-66.3237069,43.56784693,-66.32453667,13.1.120.0,20231020, 16:20:25.2130,SL_Oct11_2023,2467036.446,-54.3275409,38,
15,3,SL_T03,Transect,3095,33.412238,22757,29115,104860.5805,135054.5764,20231012, 03:05:51.9930,20231012, 04:51:49.9910,43.50038824,-66.20191651,43.24615351,-66.20365609,13.1.120.0,20231020, 16:20:25.2130,SL_Oct11_2023,1817313.164,-58.51895487,38,
