Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
C1,T01,2023-10-11T23:54:09Z,2023-10-12T02:21:24Z,-66.40904892,43.5662805,-66.40734059,43.23673456,39.205113429,Actual,6,GB,39.205113429,2023-10-11T23:54:09Z,2023-10-12T02:21:24Z,147.25,8.625746201225509,2023,2023-10-11
C1,T02,2023-10-12T02:55:49Z,2023-10-12T05:20:20Z,-66.26707601,43.2368196,-66.26824133,43.565955,38.94179390000001,Actual,6,GB,38.94179390000001,2023-10-12T02:55:49Z,2023-10-12T05:20:20Z,144.51666666666665,8.72986006857064,2023,2023-10-11
LB,T01,2023-10-11T23:40:10Z,2023-10-12T02:23:09Z,-66.43719,43.56640667,-66.43709833,43.234905,38.254716088,Actual,6,GB,38.254716088,2023-10-11T23:40:10Z,2023-10-12T02:23:09Z,162.98333333333335,7.604156592749557,2023,2023-10-11
LB,T02,2023-10-12T03:04:51Z,2023-10-12T05:34:52Z,-66.29591479,43.23388096,-66.29605976,43.56749734,38.09456348999999,Actual,6,GB,38.09456348999999,2023-10-12T03:04:51Z,2023-10-12T05:34:52Z,150.01666666666668,8.226834384446349,2023,2023-10-11
LJ,T01,2023-10-11T23:48:11Z,2023-10-12T02:13:19Z,-66.38089228,43.56655472,-66.38064419,43.23395685,37.002011133,Actual,6,GB,37.002011133,2023-10-11T23:48:11Z,2023-10-12T02:13:19Z,145.13333333333335,8.259759912812438,2023,2023-10-11
LJ,T02,2023-10-12T02:49:46Z,2023-10-12T05:12:10Z,-66.2404965,43.2326985,-66.23924133,43.56797268,37.331930039999996,Actual,6,GB,37.331930039999996,2023-10-12T02:49:46Z,2023-10-12T05:12:10Z,142.4,8.49336363400674,2023,2023-10-11
MS,T01,2023-10-11T23:49:25Z,2023-10-12T02:28:36Z,-66.49334682,43.56316576,-66.49325371,43.2371449,39.064089677000005,Actual,6,GB,39.064089677000005,2023-10-11T23:49:25Z,2023-10-12T02:28:36Z,159.18333333333334,7.950407295334487,2023,2023-10-11
MS,T02,2023-10-12T03:10:15Z,2023-10-12T05:30:16Z,-66.35224717,43.2369475,-66.35263,43.56263128,38.177502759999996,Actual,6,GB,38.177502759999996,2023-10-12T03:10:15Z,2023-10-12T05:30:16Z,140.01666666666668,8.833586116533553,2023,2023-10-11
SL,T01,2023-10-12T00:47:24Z,2023-10-12T03:13:58Z,-66.465385,43.56695485,-66.46513217,43.23328601,40.510009031,Actual,6,GB,40.510009031,2023-10-12T00:47:24Z,2023-10-12T03:13:58Z,146.56666666666666,8.954397993497732,2023,2023-10-11
SL,T02,2023-10-12T03:58:25Z,2023-10-12T06:25:37Z,-66.3237069,43.23515145,-66.32453667,43.56784693,39.27848289,Actual,6,GB,39.27848289,2023-10-12T03:58:25Z,2023-10-12T06:25:37Z,147.2,8.644824069395108,2023,2023-10-11
C1,T03,2023-10-12T05:54:31Z,2023-10-12T07:44:29Z,-66.15106742,43.50244806,-66.15107505,43.24579564,30.236488900000012,Actual,6,GB,30.236488900000012,2023-10-12T05:54:31Z,2023-10-12T07:44:29Z,109.96666666666667,8.907986751042136,2023,2023-10-12
LB,T03,2023-10-12T06:14:45Z,2023-10-12T08:03:21Z,-66.17819085,43.50435949,-66.17761564,43.24696074,29.38241530000001,Actual,6,GB,29.38241530000001,2023-10-12T06:14:45Z,2023-10-12T08:03:21Z,108.60000000000001,8.765302970649481,2023,2023-10-12
LJ,T03,2023-10-12T05:47:27Z,2023-10-12T07:37:19Z,-66.12513303,43.50317576,-66.12509808,43.24512208,28.70518105,Actual,6,GB,28.70518105,2023-10-12T05:47:27Z,2023-10-12T07:37:19Z,109.86666666666667,8.464544771273058,2023,2023-10-12
MS,T03,2023-10-12T06:06:52Z,2023-10-12T07:50:21Z,-66.2288476,43.5009067,-66.22996285,43.2522022,29.207652600000003,Actual,6,GB,29.207652600000003,2023-10-12T06:06:52Z,2023-10-12T07:50:21Z,103.48333333333333,9.143985090994365,2023,2023-10-12
SL,T03,2023-10-12T07:05:51Z,2023-10-12T08:51:49Z,-66.20191651,43.50038824,-66.20365609,43.24615351,30.193995899999994,Actual,6,GB,30.193995899999994,2023-10-12T07:05:51Z,2023-10-12T08:51:49Z,105.96666666666667,9.231251492648,2023,2023-10-12
MS,NA,NA,NA,-66.49333333,43.56666667,-66.49333333,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-66.46518519,43.56666667,-66.46518519,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.43703704,43.56666667,-66.43703704,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-66.40888889,43.56666667,-66.40888889,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.38074074,43.56666667,-66.38074074,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.35259259,43.56666667,-66.35259259,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-66.32444444,43.56666667,-66.32444444,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.2962963,43.56666667,-66.2962963,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-66.26814815,43.56666667,-66.26814815,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.24,43.56666667,-66.24,43.23333333,NA,Plan,6,GB,37.10649767322055,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-66.23,43.502,-66.23,43.2475,NA,Plan,6,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
SL,NA,NA,NA,-66.20375,43.502,-66.20375,43.2475,NA,Plan,6,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.1775,43.502,-66.1775,43.2475,NA,Plan,6,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-66.15125,43.502,-66.15125,43.2475,NA,Plan,6,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.125,43.502,-66.125,43.2475,NA,Plan,6,GB,28.330810406888627,NA,NA,NA,NA,NA,NA
