Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
BP,T01,2026-06-07 18:20,2026-06-07 21:25,-65.2355574,45.03918435,-64.71694989,45.20346498,44.81653288
BP,T02,2026-06-07 21:50,2026-06-07 23:46,-64.75672581,45.2546673,-65.12829474,45.12918801,32.40967901
BP,T03,2026-06-08 0:04,2026-06-08 1:59,-65.16297444,45.17007421,-64.81698045,45.30097742,31.4591404
FM,T01,2026-06-07 20:12,2026-06-07 23:12,-65.22559009,45.11247886,-64.7637597,45.26815283,40.76874356
FM,T03,2026-06-08 1:24,2026-06-08 4:03,-64.76974399,45.28023581,-65.22684402,45.12532794,40.2929539
LJ,T01,2026-06-07 18:48,2026-06-07 21:19,-65.23280801,45.16680199,-64.82390688,45.31233719,36.4470815
LM,T01,2026-06-07 18:50,2026-06-07 22:02,-65.24572642,45.04574883,-64.7106602,45.22318984,47.06409039
MS,T01,2026-06-07 19:39,2026-06-07 23:16,-65.22230927,45.06899259,-64.72895393,45.23219788,47.55179069
MS,T02,2026-06-07 23:22,2026-06-08 2:11,-64.73723629,45.24432728,-65.23199779,45.08025496,44.91063961
MS,T03,2026-06-08 2:35,2026-06-08 4:53,-65.23039937,45.13922169,-64.793017,45.29045,38.6563064
LJ,T02,2026-06-07 21:22,2026-06-07 22:36,-64.83118653,45.31677957,-65.04959592,45.25040587,18.74583626
LJ,T03,2026-06-07 22:43,2026-06-07 23:50,-65.04990981,45.26323758,-64.85029251,45.32415496,17.10397013
LJ,T04,2026-06-07 23:56,2026-06-08 0:59,-64.86111712,45.33321535,-65.04945922,45.27670731,16.16505569
LJ,T05,2026-06-08 1:04,2026-06-08 1:57,-65.04984733,45.2895381,-64.88196125,45.33980374,14.3552981
FM,T02,2026-06-07 23:13,2026-06-08 0:32,-64.76369043,45.26817962,-64.55500944,45.32707369,17.85452957
LM,T02,2026-06-07 22:02,2026-06-07 22:54,-64.71060982,45.22320389,-64.55004481,45.26405404,13.51848482
LM,T03,2026-06-07 23:02,2026-06-07 23:55,-64.55049826,45.28516298,-64.71223255,45.23941832,13.76240881
LM,T04,2026-06-08 0:04,2026-06-08 1:04,-64.73404357,45.25452801,-64.54817199,45.31028801,15.93878042
