Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
BP,T01,2024-06-16 19:38:57,2024-06-16 22:30:00,-65.23311318,45.07316702,-64.72738223,45.23958664,43.90322088
BP,T02,2024-06-16 22:51:35,2024-06-17 00:59:57,-64.79365742,45.28660609,-65.22666357,45.13684372,37.91334468
FM,T01,2024-06-16 20:56:40,2024-06-16 23:39:35,-65.22579794,45.08904281,-64.74285374,45.25188315,42.248643235
FM,T02,2024-06-17 00:01:59,2024-06-17 02:09:41,-64.81156108,45.29700754,-65.23403763,45.15041301,37.1749069
LJ,T01,2024-06-16 19:44:53,2024-06-16 22:47:43,-65.23475479,45.05441408,-64.70254363,45.22947108,46.343648975
LJ,T02,2024-06-16 23:11:14,2024-06-17 01:36:55,-64.77530071,45.27595697,-65.2343261,45.11854853,40.11442272
LM,T01,2024-06-16 19:35:30,2024-06-16 22:24:06,-65.23907251,45.09998984,-64.75558538,45.265269,42.573570537
LM,T02,2024-06-16 22:44:48,2024-06-17 00:57:38,-64.82665046,45.30943511,-65.23083747,45.16674307,36.1414153
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
