Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2023-09-04T01:18:30Z,2023-09-04T03:38:23Z,-66.4634186,43.56584722,-66.46440394,43.23748763,36.615335381,Actual,3,GB,36.615335381,2023-09-04T01:18:30Z,2023-09-04T03:38:23Z,139.88333333333333,8.480204161444425,2023,2023-09-03
BP,T02,2023-09-04T04:21:08Z,2023-09-04T06:43:39Z,-66.328805,43.23218281,-66.32974175,43.56468596,37.19068385,Actual,3,GB,37.19068385,2023-09-04T04:21:08Z,2023-09-04T06:43:39Z,142.51666666666668,8.454302291542978,2023,2023-09-04
C1,T01,2023-09-04T00:30:40Z,2023-09-04T02:47:19Z,-66.41745369,43.56562899,-66.41806491,43.23446441,41.131552707,Actual,3,GB,41.131552707,2023-09-04T00:30:40Z,2023-09-04T02:47:19Z,136.64999999999998,9.75157426685875,2023,2023-09-03
C1,T02,2023-09-04T03:26:03Z,2023-09-04T05:41:52Z,-66.28527757,43.23494977,-66.28418547,43.56793512,40.42422611,Actual,3,GB,40.42422611,2023-09-04T03:26:03Z,2023-09-04T05:41:52Z,135.81666666666666,9.642683480385617,2023,2023-09-03
FM,T01,2023-09-04T01:25:06Z,2023-09-04T03:43:06Z,-66.43379833,43.56368256,-66.434065,43.23480495,38.271418349,Actual,3,GB,38.271418349,2023-09-04T01:25:06Z,2023-09-04T03:43:06Z,138,8.984723894144947,2023,2023-09-03
FM,T02,2023-09-04T04:24:11Z,2023-09-04T06:39:12Z,-66.29924131,43.2354553,-66.29997149,43.56636582,38.20995214,Actual,3,GB,38.20995214,2023-09-04T04:24:11Z,2023-09-04T06:39:12Z,135.01666666666668,9.168501835306456,2023,2023-09-04
LB,T01,2023-09-04T00:15:08Z,2023-09-04T02:42:20Z,-66.47833212,43.56648092,-66.47847424,43.23492285,38.295041521,Actual,3,GB,38.295041521,2023-09-04T00:15:08Z,2023-09-04T02:42:20Z,147.2,8.428377888380961,2023,2023-09-03
LB,T02,2023-09-04T03:31:17Z,2023-09-04T05:41:00Z,-66.34415802,43.23376448,-66.3441255,43.56655337,37.914048949999994,Actual,3,GB,37.914048949999994,2023-09-04T03:31:17Z,2023-09-04T05:41:00Z,129.71666666666667,9.469207877549529,2023,2023-09-03
LJ,T01,2023-09-04T00:22:50Z,2023-09-04T02:44:56Z,-66.38913333,43.56573134,-66.38913333,43.23358903,37.02867183000001,Actual,3,GB,37.02867183000001,2023-09-04T00:22:50Z,2023-09-04T02:44:56Z,142.1,8.44215499062013,2023,2023-09-03
LJ,T02,2023-09-04T03:26:03Z,2023-09-04T05:43:21Z,-66.25474461,43.23368847,-66.25488729,43.56696355,37.14112612,Actual,3,GB,37.14112612,2023-09-04T03:26:03Z,2023-09-04T05:43:21Z,137.3,8.763826972214227,2023,2023-09-03
LM,T01,2023-09-04T00:17:16Z,2023-09-04T02:41:40Z,-66.37289049,43.56042051,-66.3738839,43.23270199,37.479603907999994,Actual,3,GB,37.479603907999994,2023-09-04T00:17:16Z,2023-09-04T02:41:40Z,144.4,8.40885887125193,2023,2023-09-03
LM,T02,2023-09-04T03:20:47Z,2023-09-04T05:33:48Z,-66.24192429,43.23042046,-66.23863851,43.56623437,38.041531819999996,Actual,3,GB,38.041531819999996,2023-09-04T03:20:47Z,2023-09-04T05:33:48Z,133.01666666666668,9.265336575991578,2023,2023-09-03
MS,T01,2023-09-04T00:24:48Z,2023-09-04T02:42:59Z,-66.44900367,43.5647802,-66.4485434,43.23417966,40.535198145,Actual,3,GB,40.535198145,2023-09-04T00:24:48Z,2023-09-04T02:42:59Z,138.18333333333334,9.503550785451308,2023,2023-09-03
