Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
BP,T01,2023-09-10 20:40:03,2023-09-10 23:08:06,-65.22976173,45.09310359,-64.74418929,45.25286485,42.16051134
BP,T02,2023-09-10 23:36:53,2023-09-11 01:28:37,-64.8199791,45.30317841,-65.22077546,45.15680683,35.49317036
C1,T01,2023-09-10 19:43:28,2023-09-10 22:21:18,-65.22669225,45.08163277,-64.73533807,45.24605352,43.9358326
C1,T02,2023-09-10 22:47:22,2023-09-11 00:47:55,-64.80549054,45.29755789,-65.23298184,45.14937335,38.05920366
FM,T01,2023-09-10 20:32:49,2023-09-10 23:25:32,-65.23062642,45.04566762,-64.69332898,45.22164305,46.72083549
FM,T02,2023-09-10 23:54:17,2023-09-11 02:01:49,-64.76924245,45.27217214,-65.23083238,45.11532028,40.44872582
LB,T01,2023-09-10 19:31:59,2023-09-10 22:05:04,-65.23190824,45.09724461,-64.74845948,45.2606053,42.343750162
LB,T02,2023-09-10 22:36:09,2023-09-11 00:32:43,-64.82578905,45.31122387,-65.23307911,45.16674293,36.40846574
LJ,T01,2023-09-10 19:36:45,2023-09-10 22:22:06,-65.23140107,45.07186371,-64.72075499,45.24144667,44.6918639
LJ,T02,2023-09-10 22:51:51,2023-09-11 01:00:44,-64.79864721,45.29173473,-65.23102598,45.14135484,38.0387853
LM,T01,2023-09-10 19:27:06,2023-09-10 22:20:16,-65.23574689,45.05463816,-64.70107823,45.22872608,46.517529719
LM,T02,2023-09-10 22:46:37,2023-09-11 01:08:47,-64.77889413,45.27933951,-65.23291065,45.12280941,39.88603198
MS,T01,2023-09-10 19:39:43,2023-09-10 22:19:00,-65.223023,45.06582875,-64.713485,45.23415,45.24585241
MS,T02,2023-09-10 22:51:26,2023-09-11 00:50:58,-64.79065271,45.28478081,-65.22197822,45.1358326,38.28677405
SL,T01,2023-09-10 20:32:52,2023-09-10 23:23:46,-65.22377055,45.03915465,-64.68596694,45.21461649,47.672053833
SL,T02,2023-09-10 23:52:33,2023-09-11 02:05:40,-64.76044739,45.26611806,-65.23307616,45.10592392,41.83967711
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
