Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.149377404,13.35786945,38122.78125,49693.55936,32.00008425,1497.838121,1024.00072
0.45,0.448145947,13.3664365,38039.84492,49574.37853,31.91530425,1497.771581,1023.93482
0.75,0.746913454,13.33942083,38094.80228,49680.98299,31.98919628,1497.773825,1023.998654
1.05,1.045664438,13.08442627,37863.53174,49709.99363,31.98686967,1496.924938,1024.048471
1.35,1.344412909,13.03545748,37760.52687,49638.58643,31.9311305,1496.69989,1024.016271
1.65,1.643163664,13.0184605,37762.28036,49663.08454,31.94698609,1496.666586,1024.033205
1.95,1.94191181,13.00136551,37742.52337,49659.43048,31.94267524,1496.609076,1024.034551
2.25,2.240657884,12.98188898,37736.31555,49676.72298,31.95313495,1496.56102,1024.047789
2.55,2.539400253,12.9618004,37728.45582,49692.65871,31.96256139,1496.509657,1024.060344
2.85,2.838139967,12.93718314,37706.41066,49695.84921,31.96243823,1496.431738,1024.066385
3.15,3.136875172,12.89749378,37693.18105,49730.44031,31.98337291,1496.327996,1024.091646
3.45,3.435603514,12.83110926,37644.75859,49753.7071,31.99366635,1496.121593,1024.113826
3.75,3.734322049,12.75917272,37621.67855,49817.93276,32.03268269,1495.930136,1024.159277
4.05,4.033035943,12.64934584,37474.92969,49768.36762,31.98658243,1495.50908,1024.146041
4.35,4.331757674,12.55743158,37312.83699,49674.37258,31.9103751,1495.111939,1024.105932
4.65,4.630479419,12.46640443,37261.2653,49726.2359,31.93842513,1494.840863,1024.146328
4.95,4.929190794,12.41865185,37246.81341,49770.38399,31.96514164,1494.715016,1024.177434
5.25,5.227895675,12.40459086,37247.64501,49790.20509,31.9777907,1494.687105,1024.191248
5.55,5.52659829,12.39709803,37240.19722,49790.22328,31.97693985,1494.665507,1024.193357
5.85,5.825302866,12.38045063,37198.9254,49757.19229,31.95156926,1494.58353,1024.178193
6.15,6.124005154,12.35496218,37210.18726,49806.21729,31.98393386,1494.540052,1024.209442
6.45,6.422702983,12.32966696,37179.11673,49798.35043,31.97566763,1494.44884,1024.209158
6.75,6.721399779,12.29932095,37153.11509,49804.01003,31.97654965,1494.351204,1024.216909
