Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
FM,T01,2025-10-14T21:10:27Z,2025-10-14T23:32:39Z,-66.38032667,43.56730376,-66.38058987,43.23400523,38.24000378,Actual,6,GB,38.24000378,2025-10-14T21:10:27Z,2025-10-14T23:32:39Z,142.2,8.712195141,2025,2025-10-14
FM,T02,2025-10-15T00:09:18Z,2025-10-15T02:28:46Z,-66.24141409,43.23465592,-66.23556759,43.56452332,38.13651128,Actual,6,GB,38.13651128,2025-10-15T00:09:18Z,2025-10-15T02:28:46Z,139.4666667,8.858900106,2025,2025-10-15
LB,T01,2025-10-14T19:13:46Z,2025-10-14T21:43:51Z,-66.40684,43.56834833,-66.40827761,43.23261146,38.87203809,Actual,6,GB,38.87203809,2025-10-14T19:13:46Z,2025-10-14T21:43:51Z,150.0833333,8.391007498,2025,2025-10-14
LB,T02,2025-10-14T22:23:24Z,2025-10-15T00:55:16Z,-66.26971631,43.23112388,-66.2680822,43.56658196,38.63848926,Actual,6,GB,38.63848926,2025-10-14T22:23:24Z,2025-10-15T00:55:16Z,151.8666667,8.242651554,2025,2025-10-14
LJ,T01,2025-10-14T19:46:58Z,2025-10-14T22:08:44Z,-66.43642969,43.56598219,-66.4376501,43.23361788,37.00700979,Actual,6,GB,37.00700979,2025-10-14T19:46:58Z,2025-10-14T22:08:44Z,141.7666667,8.457054539,2025,2025-10-14
LJ,T02,2025-10-14T22:46:18Z,2025-10-15T01:07:11Z,-66.29656588,43.22922359,-66.29572925,43.56642797,37.54641055,Actual,6,GB,37.54641055,2025-10-14T22:46:18Z,2025-10-15T01:07:11Z,140.8833333,8.634119802,2025,2025-10-14
TM,T01,2025-10-14T19:46:31Z,2025-10-14T21:57:09Z,-66.46402858,43.56485404,-66.46350231,43.23271731,37.00562703,Actual,6,GB,37.00562703,2025-10-14T19:46:31Z,2025-10-14T21:57:09Z,130.6333333,9.177471044,2025,2025-10-14
TM,T02,2025-10-14T22:35:22Z,2025-10-15T01:06:49Z,-66.32541854,43.23208752,-66.32310011,43.56895469,37.5612988,Actual,6,GB,37.5612988,2025-10-14T22:35:22Z,2025-10-15T01:06:49Z,151.45,8.034902064,2025,2025-10-14
FM,T03,2025-10-15T02:59:34Z,2025-10-15T04:52:16Z,-66.18367625,43.50151679,-66.18325465,43.25056763,29.1362073,Actual,6,GB,29.1362073,2025-10-15T02:59:34Z,2025-10-15T04:52:16Z,112.7,8.375647027,2025,2025-10-15
FM,T04,2025-10-15T05:12:02Z,2025-10-15T06:59:01Z,-66.12595093,43.25023166,-66.12689018,43.49792036,28.511188,Actual,6,GB,28.511188,2025-10-15T05:12:02Z,2025-10-15T06:59:01Z,106.9833333,8.6339286,2025,2025-10-15
LB,T03,2025-10-15T01:30:59Z,2025-10-15T03:27:14Z,-66.19535906,43.5020055,-66.19498315,43.24714924,29.52756669,Actual,6,GB,29.52756669,2025-10-15T01:30:59Z,2025-10-15T03:27:14Z,116.25,8.228941252,2025,2025-10-15
LB,T04,2025-10-15T03:49:17Z,2025-10-15T05:32:41Z,-66.1377071,43.24806046,-66.13681,43.50154333,28.9455571,Actual,6,GB,28.9455571,2025-10-15T03:49:17Z,2025-10-15T05:32:41Z,103.4,9.069234641,2025,2025-10-15
LJ,T03,2025-10-15T01:42:56Z,2025-10-15T03:33:35Z,-66.2066192,43.50148335,-66.20679472,43.24862246,28.21541903,Actual,6,GB,28.21541903,2025-10-15T01:42:56Z,2025-10-15T03:33:35Z,110.65,8.261223095,2025,2025-10-15
LJ,T04,2025-10-15T03:53:47Z,2025-10-15T05:43:48Z,-66.15043564,43.24754306,-66.14833694,43.50143866,28.2732223,Actual,6,GB,28.2732223,2025-10-15T03:53:47Z,2025-10-15T05:43:48Z,110.0166667,8.325802217,2025,2025-10-15
TM,T03,2025-10-15T01:48:19Z,2025-10-15T03:38:15Z,-66.21860181,43.50296075,-66.21895727,43.25045149,28.1595225,Actual,6,GB,28.1595225,2025-10-15T01:48:19Z,2025-10-15T03:38:15Z,109.9333333,8.298606158,2025,2025-10-15
TM,T04,2025-10-15T03:59:30Z,2025-10-15T05:38:30Z,-66.16074546,43.25021101,-66.16084009,43.50010252,27.8348191,Actual,6,GB,27.8348191,2025-10-15T03:59:30Z,2025-10-15T05:38:30Z,99,9.108827401,2025,2025-10-15
TM,NA,NA,NA,-66.46518519,43.56666667,-66.46518519,43.23333333,NA,Plan,6,GB,37.10649767,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.43703704,43.56666667,-66.43703704,43.23333333,NA,Plan,6,GB,37.10649767,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.40888889,43.56666667,-66.40888889,43.23333333,NA,Plan,6,GB,37.10649767,NA,NA,NA,NA,NA,NA
FM,NA,NA,NA,-66.38074074,43.56666667,-66.38074074,43.23333333,NA,Plan,6,GB,37.10649767,NA,NA,NA,NA,NA,NA
TM,NA,NA,NA,-66.32444444,43.56666667,-66.32444444,43.23333333,NA,Plan,6,GB,37.10649767,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-66.2962963,43.56666667,-66.2962963,43.23333333,NA,Plan,6,GB,37.10649767,NA,NA,NA,NA,NA,NA
LB,NA,NA,NA,-66.26814815,43.56666667,-66.26814815,43.23333333,NA,Plan,6,GB,37.10649767,NA,NA,NA,NA,NA,NA
