Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2023-08-20T21:16:34Z,2023-08-20T23:43:34Z,-66.47841305,43.56944034,-66.47562057,43.23595306,37.55341318,Actual,2,GB,37.55341318,2023-08-20T21:16:34Z,2023-08-20T23:43:34Z,147,8.27639758229152,2023,2023-08-20
BP,T02,2023-08-21T00:22:42Z,2023-08-21T02:36:47Z,-66.34570679,43.23519836,-66.34312729,43.56573627,36.85836426,Actual,2,GB,36.85836426,2023-08-21T00:22:42Z,2023-08-21T02:36:47Z,134.08333333333331,8.90575050132485,2023,2023-08-21
C1,T01,2023-08-20T20:32:18Z,2023-08-20T22:50:27Z,-66.4335082,43.56308785,-66.43378916,43.23476005,40.575507024,Actual,2,GB,40.575507024,2023-08-20T20:32:18Z,2023-08-20T22:50:27Z,138.15,9.515296606771885,2023,2023-08-20
C1,T02,2023-08-20T23:29:08Z,2023-08-21T01:51:31Z,-66.29913629,43.23505967,-66.30015466,43.56785894,40.84899251,Actual,2,GB,40.84899251,2023-08-20T23:29:08Z,2023-08-21T01:51:31Z,142.38333333333335,9.294616130239774,2023,2023-08-20
FM,T01,2023-08-21T21:24:25Z,2023-08-21T23:45:16Z,-66.38814838,43.56521732,-66.38839135,43.23312643,38.59236691,Actual,2,GB,38.59236691,2023-08-21T21:24:25Z,2023-08-21T23:45:16Z,140.85000000000002,8.876746715694521,2023,2023-08-21
FM,T02,2023-08-22T00:24:19Z,2023-08-22T02:40:45Z,-66.2557132,43.23468088,-66.25552121,43.56746684,38.47400889,Actual,2,GB,38.47400889,2023-08-22T00:24:19Z,2023-08-22T02:40:45Z,136.43333333333334,9.136002619195894,2023,2023-08-22
LB,T01,2023-08-20T20:21:14Z,2023-08-20T22:42:59Z,-66.44841387,43.566586,-66.4486,43.23334879,38.384607245,Actual,2,GB,38.384607245,2023-08-20T20:21:14Z,2023-08-20T22:42:59Z,141.75,8.772902404129429,2023,2023-08-20
LB,T02,2023-08-20T23:29:31Z,2023-08-21T01:47:50Z,-66.3142211,43.23387795,-66.31460641,43.56690471,38.19725227,Actual,2,GB,38.19725227,2023-08-20T23:29:31Z,2023-08-21T01:47:50Z,138.3166666666667,8.946782365648485,2023,2023-08-20
LJ,T01,2023-08-20T20:24:29Z,2023-08-20T22:47:09Z,-66.40451119,43.56686692,-66.40403541,43.23276353,37.25304996,Actual,2,GB,37.25304996,2023-08-20T20:24:29Z,2023-08-20T22:47:09Z,142.66666666666666,8.459575775028785,2023,2023-08-20
LJ,T02,2023-08-20T23:27:03Z,2023-08-21T01:45:09Z,-66.2696,43.2339889,-66.26983333,43.56939763,37.38815394,Actual,2,GB,37.38815394,2023-08-20T23:27:03Z,2023-08-21T01:45:09Z,138.1,8.771010035569589,2023,2023-08-20
