Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
C1,T01,2023-06-06 19:54:06,2023-06-06 22:40:31,-65.2291892,45.08504472,-64.72942821,45.25198041,44.683329088
C1,T02,2023-06-06 23:25:56,2023-06-07 01:58:30,-64.81348995,45.3026145,-65.23141429,45.15581431,37.87610569
FM,T01,2023-06-07 21:55:37,2023-06-08 00:37:36,-65.23024153,45.09682453,-64.74604641,45.25982404,42.348607869
FM,T02,2023-06-08 01:23:40,2023-06-08 03:46:24,-64.82658044,45.31112006,-65.23406424,45.16802081,36.56589651
LJ,T01,2023-06-06 21:04:56,2023-06-07 00:08:00,-65.23285154,45.03664938,-64.68050752,45.21659248,48.075598169
LJ,T02,2023-06-07 00:46:58,2023-06-07 03:35:57,-64.75491114,45.26931667,-65.23242677,45.10770664,41.86906905
LM,T01,2023-06-06 20:45:51,2023-06-06 23:45:09,-65.23929496,45.04486566,-64.69167721,45.22693113,47.944033953
LM,T02,2023-06-07 00:31:19,2023-06-07 03:14:04,-64.77325839,45.27659257,-65.23206016,45.11977261,40.42546851
MS,T01,2023-06-06 21:01:55,2023-06-06 23:46:49,-65.2189983,45.07697076,-64.71878136,45.24324532,44.686906075
MS,T02,2023-06-07 00:43:55,2023-06-07 03:26:02,-64.79998769,45.29373891,-65.22520908,45.14523998,38.95302268
SL,T01,2023-06-06 21:55:35,2023-06-07 00:51:19,-65.23213618,45.06049877,-64.70624559,45.23405476,46.82231115
SL,T02,2023-06-07 01:41:00,2023-06-07 04:10:32,-64.78942503,45.28442722,-65.23085522,45.1320878,39.66890502
BP,T01,2023-06-06 21:49:38,2023-06-06 22:22:45,-65.05284659,45.24321433,-64.95547664,45.27056334,8.27313139
BP,T02,2023-06-06 23:15:16,2023-06-07 00:30:39,-64.84211863,45.31754931,-65.04955717,45.25568119,17.7092038
BP,T03,2023-06-07 00:37:25,2023-06-07 01:41:24,-65.04763966,45.272809,-64.85676206,45.3290694,16.24299155
BP,T04,2023-06-07 01:49:41,2023-06-07 02:46:00,-64.87640569,45.33661984,-65.04158248,45.29070876,13.95542347
TM,T01,2023-06-06 21:02:42,2023-06-06 21:49:49,-64.69145162,45.22445299,-64.54998941,45.26514696,12.051609315
TM,T02,2023-06-06 21:57:53,2023-06-06 22:57:08,-64.54875256,45.28633333,-64.70869247,45.24050323,13.60422709
TM,T03,2023-06-06 23:11:14,2023-06-07 00:16:39,-64.73706509,45.25471164,-64.55003742,45.30772044,15.87551033
TM,T04,2023-06-07 00:26:27,2023-06-07 02:01:52,-64.54750443,45.32919911,-64.75446543,45.26837819,17.71976726
