Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2025-09-14T19:55:27Z,2025-09-14T22:15:32Z,-66.493884,43.56924434,-66.4932471,43.23427418,37.2501022,Actual,4,GB,37.2501022,2025-09-14T19:55:27Z,2025-09-14T22:15:32Z,140.0833333,8.614900495,2025,2025-09-14
BP,T02,2025-09-14T22:50:34Z,2025-09-15T01:09:21Z,-66.35653911,43.23377768,-66.35651689,43.56696323,37.0630879,Actual,4,GB,37.0630879,2025-09-14T22:50:34Z,2025-09-15T01:09:21Z,138.7833333,8.651941009,2025,2025-09-14
FM,T01,2025-09-14T21:03:01Z,2025-09-14T23:26:44Z,-66.41040833,43.56516333,-66.408853,43.23411347,38.14869227,Actual,4,GB,38.14869227,2025-09-14T21:03:01Z,2025-09-14T23:26:44Z,143.7166667,8.59966995,2025,2025-09-14
FM,T02,2025-09-14T23:57:52Z,2025-09-15T02:21:40Z,-66.27824304,43.23467418,-66.27801539,43.56639217,37.9938789,Actual,4,GB,37.9938789,2025-09-14T23:57:52Z,2025-09-15T02:21:40Z,143.8,8.559807784,2025,2025-09-14
LB,T01,2025-09-14T20:00:45Z,2025-09-14T22:17:34Z,-66.45398052,43.5669353,-66.45441211,43.23327596,37.94999423,Actual,4,GB,37.94999423,2025-09-14T20:00:45Z,2025-09-14T22:17:34Z,136.8166667,8.986321937,2025,2025-09-14
LB,T02,2025-09-14T22:54:08Z,2025-09-15T01:16:10Z,-66.31789333,43.23265167,-66.31742227,43.55994627,37.33313459,Actual,4,GB,37.33313459,2025-09-14T22:54:08Z,2025-09-15T01:16:10Z,142.0333333,8.515564462,2025,2025-09-14
LJ,T01,2025-09-14T20:17:41Z,2025-09-14T22:38:54Z,-66.47378667,43.563695,-66.47374908,43.23262517,36.81303604,Actual,4,GB,36.81303604,2025-09-14T20:17:41Z,2025-09-14T22:38:54Z,141.2166667,8.445491795,2025,2025-09-14
LJ,T02,2025-09-14T23:11:52Z,2025-09-15T01:35:59Z,-66.33847067,43.23255024,-66.33729251,43.56672579,37.19364657,Actual,4,GB,37.19364657,2025-09-14T23:11:52Z,2025-09-15T01:35:59Z,144.1166667,8.361107661,2025,2025-09-14
LM,T01,2025-09-14T20:15:18Z,2025-09-14T22:41:44Z,-66.37347807,43.57133414,-66.37580636,43.23266024,38.40093244,Actual,4,GB,38.40093244,2025-09-14T20:15:18Z,2025-09-14T22:41:44Z,146.4333333,8.495933134,2025,2025-09-14
LM,T02,2025-09-14T23:15:44Z,2025-09-15T01:41:20Z,-66.24064276,43.23217901,-66.24010608,43.56766989,37.92744319,Actual,4,GB,37.92744319,2025-09-14T23:15:44Z,2025-09-15T01:41:20Z,145.6,8.439203431,2025,2025-09-14
MS,T01,2025-09-14T19:33:39Z,2025-09-14T22:03:14Z,-66.39317197,43.56693875,-66.39509759,43.23695077,38.68805792,Actual,4,GB,38.68805792,2025-09-14T19:33:39Z,2025-09-14T22:03:14Z,149.5833333,8.379208302,2025,2025-09-14
MS,T02,2025-09-14T22:37:57Z,2025-09-15T00:58:50Z,-66.25979105,43.23644346,-66.25943602,43.56735564,38.82132358,Actual,4,GB,38.82132358,2025-09-14T22:37:57Z,2025-09-15T00:58:50Z,140.8833333,8.92729701,2025,2025-09-14
TM,T01,2025-09-14T20:47:20Z,2025-09-14T23:15:28Z,-66.43486728,43.56665532,-66.4324613,43.23348333,37.10847724,Actual,4,GB,37.10847724,2025-09-14T20:47:20Z,2025-09-14T23:15:28Z,148.1333333,8.115767597,2025,2025-09-14
TM,T02,2025-09-14T23:49:20Z,2025-09-15T02:10:51Z,-66.30140627,43.23530997,-66.29829019,43.56644898,36.92570502,Actual,4,GB,36.92570502,2025-09-14T23:49:20Z,2025-09-15T02:10:51Z,141.5166667,8.453381515,2025,2025-09-14
BP,T03,2025-09-15T01:49:39Z,2025-09-15T03:41:49Z,-66.23141398,43.50651308,-66.23002952,43.24819032,28.7624318,Actual,4,GB,28.7624318,2025-09-15T01:49:39Z,2025-09-15T03:41:49Z,112.1666667,8.307513437,2025,2025-09-15
BP,T04,2025-09-15T04:00:15Z,2025-09-15T05:44:37Z,-66.17328983,43.24874416,-66.173465,43.50209373,28.1649754,Actual,4,GB,28.1649754,2025-09-15T04:00:15Z,2025-09-15T05:44:37Z,104.3666667,8.742926506,2025,2025-09-15
FM,T03,2025-09-15T02:58:09Z,2025-09-15T04:49:05Z,-66.19778623,43.50107102,-66.1977507,43.24932719,28.98340332,Actual,4,GB,28.98340332,2025-09-15T02:58:09Z,2025-09-15T04:49:05Z,110.9333333,8.464407859,2025,2025-09-15
FM,T04,2025-09-15T05:05:57Z,2025-09-15T06:51:22Z,-66.14164399,43.25169855,-66.14292873,43.49516247,27.8527056,Actual,4,GB,27.8527056,2025-09-15T05:05:57Z,2025-09-15T06:51:22Z,105.4166667,8.559874032,2025,2025-09-15
LB,T03,2025-09-15T01:59:57Z,2025-09-15T04:06:02Z,-66.21435833,43.50305833,-66.21387478,43.24846946,29.26009464,Actual,4,GB,29.26009464,2025-09-15T01:59:57Z,2025-09-15T04:06:02Z,126.0833333,7.518432566,2025,2025-09-15
LB,T04,2025-09-15T04:26:14Z,2025-09-15T06:12:07Z,-66.15761575,43.24865548,-66.15799348,43.50356241,28.9552702,Actual,4,GB,28.9552702,2025-09-15T04:26:14Z,2025-09-15T06:12:07Z,105.8833333,8.859501405,2025,2025-09-15
