id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,BP_T01,Transect,3121,35.587452,4632,13237,14831.74089,53484.71288,20240505, 19:38:10.7560,20240505, 22:01:35.7670,45.13551237,-65.2343455,45.28562984,-64.79101699,14.0.206.0,20240514, 11:11:59.2040,BP_May05_2024,2084812.729,-46.55565145,38,
2,2,BP_T02,Transect,3121,30.412666,13853,22670,55968.73586,93132.86675,20240505, 22:11:51.7570,20240506, 00:39:28.7680,45.30084,-64.80866662,45.15189175,-65.23140575,14.0.206.0,20240514, 11:11:59.2040,BP_May05_2024,1618062.54,-38.18106662,38,
3,1,LM_T01,Transect,3122,34.127405,30,9616,169597.8542,212015.1262,20240505, 19:45:51.2320,20240505, 22:25:37.2330,45.09021304,-65.23410518,45.2524234,-64.74831481,14.0.206.0,20240514, 11:12:06.3850,LM_May05_2024,2490816.661,-51.66449203,38,
4,2,LM_T02,Transect,3122,32.188419,9901,13624,213244.6461,229033.5516,20240505, 22:30:22.2320,20240505, 23:32:25.2320,45.25488776,-64.73359917,45.30705546,-64.54836911,14.0.206.0,20240514, 11:12:06.3850,LM_May05_2024,838194.5307,-61.77802288,38,
5,3,LM_T03,Transect,3122,42.594136,14191,17904,231709.2283,249491.3311,20240505, 23:41:52.2320,20240506, 00:43:45.2320,45.32893703,-64.55041622,45.2674419,-64.75840103,14.0.206.0,20240514, 11:12:06.3850,LM_May05_2024,1306669.47,-55.73028044,38,
6,4,LM_T04,Transect,3122,34.155977,18016,27934,250069.3292,296872.9818,20240506, 00:45:37.2320,20240506, 03:30:55.2320,45.2644211,-64.7642184,45.08042519,-65.2951106,14.0.206.0,20240514, 11:12:06.3850,LM_May05_2024,2703706.269,-52.19161764,38,
7,1,MS_T01,Transect,3123,28.854698,1674,10079,8777.388748,45462.1669,20240505, 19:42:31.8320,20240505, 22:02:39.8350,45.1662122,-65.22564514,45.31139156,-64.82617378,14.0.206.0,20240514, 11:12:17.1670,MS_May05_2024,1756576.223,-39.6047848,38,
8,3,MS_T02,Transect,3123,30.985362,10374,14705,46674.08375,65635.45099,20240505, 22:07:34.8350,20240505, 23:19:45.8350,45.31666826,-64.83471182,45.24983746,-65.05042213,14.0.206.0,20240514, 11:12:17.1670,MS_May05_2024,965483.5809,-51.52089546,38,
9,4,MS_T03,Transect,3123,28.164626,15066,19219,67449.88144,85050.6864,20240505, 23:25:46.8340,20240506, 00:34:59.8340,45.2640326,-65.04953211,45.32481028,-64.84902143,14.0.206.0,20240514, 11:12:17.1670,MS_May05_2024,819317.1408,-49.5063566,38,
10,5,MS_T04,Transect,3123,24.872862,19558,23215,86948.69448,103013.8082,20240506, 00:40:38.8350,20240506, 01:41:35.8350,45.33257667,-64.86881067,45.27575,-65.05126082,14.0.206.0,20240514, 11:12:17.1670,MS_May05_2024,650532.041,-50.57027091,38,
11,6,MS_T05,Transect,3123,23.567008,23617,27094,104848.3389,119255.149,20240506, 01:48:17.8360,20240506, 02:46:14.8360,45.28988613,-65.04970851,45.33902332,-64.88652342,14.0.206.0,20240514, 11:12:17.1670,MS_May05_2024,516463.5785,-50.57321584,38,
