Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14935925727846325,12.153145406964606,37096.171389651434,49923.325445680181,32.049632018165866,1493.8292273501945,1024.2712664296503
0.44999999999999996,0.44807860030566388,12.167752533230955,37096.979954352522,49904.793034210023,32.037767551314388,1493.8700965995058,1024.2606865966968
0.74999999999999989,0.746796968770216,12.137701625942704,37086.645227352841,49931.26069148798,32.053473893742385,1493.7907435661073,1024.2798331870258
1.05,1.0455093961466722,12.122154888975235,37096.676204208743,49965.682643097236,32.076337820099617,1493.7696233500569,1024.3018194979834
1.35,1.34421649333276,12.09926767923667,37088.888219828528,49986.011234105907,32.088377644751276,1493.7103888150014,1024.3167778363104
1.65,1.6429162134168154,12.042649595795407,37070.770916195637,50037.958030415059,32.119492222798179,1493.5579852919798,1024.3528049861079
1.9500000000000002,1.941605288709543,11.976977630260924,37044.086739486171,50090.744449014041,32.150210126893057,1493.3737033470889,1024.3901785261378
2.25,2.2402810934416637,11.875225723753038,36998.46800550216,50167.107155726153,32.193872932425442,1493.08010575497,1024.444223465388
2.55,2.5389544362521836,11.802122621624863,36864.754642829168,50085.092946741483,32.127437317503244,1492.7531031591059,1024.4074555803516
2.85,2.8376317495322136,11.795715782100361,36868.99203390145,50099.571716765917,32.136959293035957,1492.7472767890934,1024.417376096967
3.15,3.1363064531924132,11.781986439738795,36862.852855743287,50109.926656811993,32.142754580877373,1492.7116611161275,1024.4257463971451
3.4499999999999997,3.4349708328506128,11.730875866201195,36886.548909013378,50211.910333120351,32.2098972152417,1492.6200157105693,1024.4885903026038
3.75,3.733623131779344,11.617935941172243,36783.833023988853,50226.524350093256,32.2079235361487,1492.2308908269902,1024.5090143981406
4.05,4.032273590637466,11.552594563534374,36698.451705339525,50199.516810703586,32.181371374778287,1491.9768752934858,1024.5016041990707
4.35,4.3309217796127122,11.531120146608496,36703.36394879681,50235.749412414749,32.204711091487205,1491.9350606352739,1024.5249778063371
4.6499999999999995,4.6295612978524652,11.37716210763538,36576.047630117842,50273.365912786139,32.214242873715882,1491.4144894346339,1024.5614858125846
4.9499999999999993,4.9281973026129391,11.209618878651561,36370.411515624932,50222.030280838124,32.158562482973565,1490.76579248882,1024.5494745279409
