Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
C1,T01,2024-08-25 19:46:34,2024-08-25 22:51:25,-65.24676,45.030685,-64.71469487,45.20491602,47.53690635
C1,T02,2024-08-25 23:11:42,2024-08-26 02:02:25,-64.74316357,45.2546857,-65.22690508,45.09126597,43.36775842
FM,T01,2024-08-25 20:41:00,2024-08-25 23:54:10,-65.23477964,45.07644509,-64.76538949,45.23175083,41.286704316
FM,T02,2024-08-26 00:14:42,2024-08-26 02:33:07,-64.78999539,45.28170526,-65.23313309,45.1294883,38.86767282
LJ,T01,2024-08-25 19:44:55,2024-08-25 23:09:34,-65.23803708,45.04639392,-64.70764305,45.22265037,46.219414358
LJ,T02,2024-08-25 23:28:56,2024-08-26 02:04:15,-64.75531532,45.26287858,-65.23210895,45.10321965,41.56792357
MS,T01,2024-08-25 19:41:44,2024-08-25 23:18:18,-65.2191747,45.06767137,-64.7531724,45.2216869,44.8163329
MS,T02,2024-08-25 23:45:05,2024-08-26 02:28:19,-64.78142704,45.27068185,-65.21477402,45.12240739,39.0282569
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
