Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
C1,T01,2023-07-30 20:33:57,2023-07-30 23:15:58,-65.22678358,45.07960724,-64.73048236,45.24355405,44.256786849
C1,T02,2023-07-30 23:44:16,2023-07-31 02:08:53,-64.80538542,45.29618646,-65.23794333,45.14516667,38.981704
FM,T01,2023-07-31 21:23:48,2023-08-01 00:13:08,-65.2275141,45.05811353,-64.70446659,45.23059171,45.643227571
FM,T02,2023-08-01 00:42:31,2023-08-01 03:14:34,-64.78378752,45.28093537,-65.24419008,45.12305892,40.34666019
LB,T01,2023-07-30 20:14:36,2023-07-30 23:03:42,-65.23346677,45.06669605,-64.71398809,45.23860789,45.387894411
LB,T02,2023-07-30 23:36:35,2023-07-31 02:00:11,-64.79270145,45.28924634,-65.23293481,45.13670732,38.68925748
LJ,T01,2023-07-30 20:24:42,2023-07-30 23:20:52,-65.22831966,45.0482745,-64.69231827,45.22357043,46.69013096
LJ,T02,2023-07-30 23:50:21,2023-07-31 02:17:36,-64.77199675,45.27424553,-65.22595968,45.11909516,39.79578834
LM,T01,2023-07-30 20:13:45,2023-07-30 23:02:25,-65.2311262,45.08894493,-64.73550001,45.25351749,43.288080727
LM,T02,2023-07-30 23:30:25,2023-07-31 01:45:53,-64.81072731,45.30518513,-65.23179167,45.15686234,37.09926565
MS,T01,2023-07-30 20:44:59,2023-07-30 23:27:23,-65.17300125,45.05713812,-64.68089169,45.21626082,43.629334167
MS,T02,2023-07-30 23:59:42,2023-07-31 02:37:30,-64.76024888,45.26754806,-65.23233433,45.10683541,42.28982093
SL,T01,2023-07-30 21:21:52,2023-07-31 00:09:48,-65.23459293,45.09746333,-64.74727856,45.26058239,43.726329695
SL,T02,2023-07-31 00:38:40,2023-07-31 03:00:19,-64.82468401,45.311765,-65.23787839,45.16513497,37.63909619
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
