Vessel,Transect No.,Date Time Start,Date Time End,Start Lon,Start Lat,End Lon,End Lat,Dist (km)
BP,T01,2023-08-27 20:49:31,2023-08-27 23:25:48,-65.23909919,45.09870648,-64.75776381,45.2614689,41.99342059
BP,T02,2023-08-27 23:49:16,2023-08-28 01:46:20,-64.83050932,45.30937897,-65.21931273,45.17121913,34.69582767
C1,T01,2023-08-27 19:54:11,2023-08-27 22:42:33,-65.2388676,45.06286988,-64.72116201,45.23308485,46.166513017
C1,T02,2023-08-27 23:06:09,2023-08-28 01:24:15,-64.79139579,45.28298254,-65.23571879,45.13197203,39.6753676
FM,T01,2023-08-28 20:49:18,2023-08-28 23:36:51,-65.23228741,45.08008311,-64.73232482,45.24706484,43.664888847
FM,T02,2023-08-29 00:02:13,2023-08-29 02:14:38,-64.80763079,45.29888138,-65.22794222,45.15110704,37.03556958
LB,T01,2023-08-27 19:36:57,2023-08-27 22:36:07,-65.23815804,45.03396899,-64.68922786,45.21348974,47.873410795
LB,T02,2023-08-27 23:06:07,2023-08-28 01:29:29,-64.7618822,45.26780903,-65.23036434,45.10693266,41.16411836
LJ,T01,2023-08-27 19:50:43,2023-08-27 22:36:34,-65.23623895,45.08794363,-64.73940681,45.2540716,43.575115964
LJ,T02,2023-08-27 23:01:38,2023-08-28 01:14:57,-64.81677849,45.30483495,-65.23348842,45.15791497,36.77434315
LM,T01,2023-08-27 19:38:50,2023-08-27 22:35:52,-65.23798208,45.05308597,-64.70550221,45.22831537,46.367626169
LM,T02,2023-08-27 22:59:52,2023-08-28 01:18:02,-64.77681161,45.28023775,-65.23302177,45.12306733,40.12065086
MS,T01,2023-08-27 19:50:42,2023-08-27 22:46:42,-65.23395499,45.04490446,-64.69125421,45.22237109,48.290786741
MS,T02,2023-08-27 23:15:20,2023-08-28 01:42:36,-64.76834884,45.27392746,-65.21962106,45.11923592,40.41354269
SL,T01,2023-08-27 20:47:07,2023-08-27 23:37:55,-65.23365098,45.07128439,-64.73129045,45.23788477,44.953615935
SL,T02,2023-08-28 00:02:14,2023-08-28 02:30:36,-64.79504812,45.29243167,-65.23261643,45.14032233,39.46686068
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
